,NO_REGIAO,UF_NOME,DEPENDENCIA_NOME,LOCALIZACAO_NOME,IN_AGUA_POTAVEL,IN_ENERGIA_INEXISTENTE,IN_BIBLIOTECA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_COMPUTADOR,IN_EQUIP_IMPRESSORA,IN_EQUIP_TV,QT_EQUIP_TV,IN_EQUIP_LOUSA_DIGITAL,QT_EQUIP_LOUSA_DIGITAL,IN_EQUIP_MULTIMIDIA,QT_EQUIP_MULTIMIDIA,IN_DESKTOP_ALUNO,QT_DESKTOP_ALUNO,IN_COMP_PORTATIL_ALUNO,QT_COMP_PORTATIL_ALUNO,IN_INTERNET,IN_INTERNET_ALUNOS,IN_MATERIAL_PED_MULTIMIDIA
162,Sudeste,ES,Privada,Urbana,0.9949238578680203,0.0,0.7385786802030457,0.5253807106598984,0.6395939086294417,0.9923857868020305,0.8730964467005076,0.8959390862944162,2.0,0.1751269035532995,0.0,0.9010152284263959,2.0,0.7842639593908629,10.0,0.5862944162436549,1.0,1.0,0.7436548223350253,0.6142131979695431
163,Sudeste,MG,Estadual,Rural,0.9448051948051948,0.0,0.8246753246753247,0.07142857142857142,0.762987012987013,0.9935064935064936,0.948051948051948,0.922077922077922,2.0,0.19805194805194806,0.0,0.961038961038961,3.0,0.8798701298701299,13.5,0.5194805194805194,1.0,0.9837662337662337,0.7792207792207793,0.2662337662337662
164,Sudeste,MG,Estadual,Urbana,0.9971437638844811,0.0,0.9663598857505554,0.33100602983179944,0.9330371310695017,0.999047921294827,0.9739765153919391,0.9641383687718185,3.0,0.487146937480165,0.0,0.9876229768327515,4.0,0.9495398286258331,20.0,0.560139638210092,2.0,0.9993652808632181,0.7756267851475722,0.35702951443986036
165,Sudeste,MG,Federal,Rural,1.0,0.0,1.0,0.9230769230769231,1.0,1.0,0.9230769230769231,1.0,5.0,0.7692307692307693,5.0,1.0,52.0,1.0,160.0,0.5384615384615384,1.0,1.0,1.0,0.9230769230769231
166,Sudeste,MG,Federal,Urbana,1.0,0.0,0.9264705882352942,0.8235294117647058,0.9411764705882353,1.0,0.8823529411764706,0.8676470588235294,2.0,0.6176470588235294,1.0,0.9705882352941176,20.0,0.9705882352941176,119.0,0.6176470588235294,4.5,1.0,0.9852941176470589,0.7941176470588235
167,Sudeste,MG,Municipal,Rural,0.9757505773672055,0.00038491147036181676,0.29484218629715164,0.011547344110854504,0.16666666666666666,0.6878367975365666,0.5003849114703618,0.7717474980754426,1.0,0.06004618937644342,0.0,0.43456505003849116,0.0,0.4037721324095458,0.0,0.24403387220939185,0.0,0.775211701308699,0.23556581986143188,0.1608929946112394
168,Sudeste,MG,Municipal,Urbana,0.9938356164383562,0.0,0.49931506849315066,0.06335616438356165,0.2922945205479452,0.9534246575342465,0.7393835616438356,0.928082191780822,2.0,0.1881849315068493,0.0,0.7445205479452055,1.0,0.4476027397260274,0.0,0.4083904109589041,0.0,0.9729452054794521,0.33613013698630134,0.3667808219178082
169,Sudeste,MG,Privada,Rural,0.95,0.0,0.775,0.175,0.675,1.0,0.8,0.9,1.0,0.05,0.0,0.85,1.5,0.85,7.5,0.625,1.5,1.0,0.75,0.5
170,Sudeste,MG,Privada,Urbana,0.9954472415640064,0.0,0.7233529726834493,0.2579003749330477,0.3652919121585431,0.9716122121049813,0.8433315479378682,0.8912694161756829,2.0,0.09989287627209427,0.0,0.72710230316015,1.0,0.5915907873594001,1.0,0.5133904659882164,1.0,0.9919657204070702,0.4547402249598286,0.49491162292447777
171,Sudeste,RJ,Estadual,Rural,1.0,0.0,0.5882352941176471,0.3431372549019608,0.6372549019607843,0.9803921568627451,0.7156862745098039,0.9607843137254902,2.0,0.29411764705882354,0.0,0.9705882352941176,2.0,0.5196078431372549,1.0,0.8529411764705882,15.0,1.0,0.6568627450980392,0.6176470588235294
172,Sudeste,RJ,Estadual,Urbana,1.0,0.0,0.6793570219966159,0.45346869712351945,0.637901861252115,0.9966159052453468,0.7614213197969543,0.9213197969543148,2.0,0.44247038917089676,0.0,0.9534686971235194,2.0,0.6573604060913706,4.0,0.8248730964467005,15.0,0.9957698815566836,0.6522842639593909,0.6742808798646363
173,Sudeste,RJ,Federal,Rural,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,9.0,0.6666666666666666,1.0,1.0,8.0,1.0,35.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666
174,Sudeste,RJ,Federal,Urbana,1.0,0.0,1.0,0.896551724137931,0.9310344827586207,1.0,0.9310344827586207,0.9137931034482759,4.0,0.4827586206896552,0.0,1.0,15.5,0.9655172413793104,53.5,0.3620689655172414,0.0,1.0,0.896551724137931,0.6896551724137931
175,Sudeste,RJ,Municipal,Rural,0.9633740288568258,0.0,0.23751387347391786,0.03773584905660377,0.2253052164261931,0.8990011098779135,0.5948945615982242,0.8956714761376249,1.0,0.16315205327413984,0.0,0.6526082130965594,1.0,0.4506104328523862,0.0,0.390677025527192,0.0,0.8890122086570478,0.244173140954495,0.31076581576026635
176,Sudeste,RJ,Municipal,Urbana,0.9828269484808454,0.0,0.27763099955966536,0.09291061206516953,0.3474240422721268,0.9594892118009687,0.7531924262439454,0.9189784236019375,2.0,0.10215763980625275,0.0,0.7928225451343021,1.0,0.5048436811977103,1.0,0.4711580801409071,0.0,0.9667547335975342,0.3245266402465874,0.45090268604139144
177,Sudeste,RJ,Privada,Rural,0.9811320754716981,0.0,0.6415094339622641,0.1509433962264151,0.2641509433962264,0.9245283018867925,0.8679245283018868,0.9433962264150944,2.0,0.11320754716981132,0.0,0.7169811320754716,1.0,0.4716981132075472,0.0,0.41509433962264153,0.0,0.9811320754716981,0.2830188679245283,0.5849056603773585
178,Sudeste,RJ,Privada,Urbana,0.9951032573983394,0.0,0.5601447732595274,0.19097296146476475,0.36853310623802427,0.96657440919736,0.8522461145411965,0.8918458590589738,2.0,0.10815414094102618,0.0,0.6851181605279966,1.0,0.6555248030657866,2.0,0.5350223546944859,1.0,0.9914839259101554,0.41643602299340005,0.4847775175644028
179,Sudeste,SP,Estadual,Rural,0.9859154929577465,0.0,0.09859154929577464,0.05352112676056338,0.4619718309859155,0.7633802816901408,0.428169014084507,0.7661971830985915,4.0,0.12112676056338029,0.0,0.2676056338028169,0.0,0.5464788732394367,3.0,0.5154929577464789,2.0,0.7352112676056338,0.5549295774647888,0.49859154929577465
180,Sudeste,SP,Estadual,Urbana,0.9987025023169601,0.0005560704355885078,0.0726598702502317,0.2266913809082484,0.7873957367933272,0.9816496756255793,0.6329935125115848,0.9681186283595922,12.0,0.23892493049119556,0.0,0.4483781278962002,0.0,0.8302131603336422,14.0,0.7961075069508804,40.0,0.9846153846153847,0.8650602409638555,0.7362372567191844
181,Sudeste,SP,Federal,Rural,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
182,Sudeste,SP,Federal,Urbana,1.0,0.0,0.975609756097561,0.7317073170731707,0.9512195121951219,1.0,0.975609756097561,0.9024390243902439,3.0,0.5121951219512195,1.0,0.9512195121951219,30.0,0.975609756097561,160.0,0.6341463414634146,3.0,1.0,0.975609756097561,0.7073170731707317
183,Sudeste,SP,Municipal,Rural,0.9726027397260274,0.0,0.12577833125778332,0.009962640099626401,0.23412204234122042,0.7795765877957659,0.48816936488169366,0.8729763387297634,1.0,0.16189290161892902,0.0,0.30635118306351183,0.0,0.3449564134495641,0.0,0.2901618929016189,0.0,0.838107098381071,0.4520547945205479,0.4122042341220423
184,Sudeste,SP,Municipal,Urbana,0.9972604947224236,0.0,0.15695753766819756,0.03593586334703086,0.3160905648215293,0.9834018209652727,0.7121907984852147,0.929981468052534,3.0,0.264201111916848,0.0,0.4849730078156474,0.0,0.36491821771009586,0.0,0.2899041173152848,0.0,0.9906534525823866,0.3782128756748046,0.49987913947304813
185,Sudeste,SP,Privada,Rural,0.9545454545454546,0.0,0.2727272727272727,0.16666666666666666,0.24242424242424243,0.9545454545454546,0.7424242424242424,0.7121212121212122,1.0,0.09090909090909091,0.0,0.3333333333333333,0.0,0.42424242424242425,0.0,0.2878787878787879,0.0,0.9696969696969697,0.48484848484848486,0.5757575757575758
186,Sudeste,SP,Privada,Urbana,0.9907890163364615,0.0011296489398679179,0.2644247480013903,0.1470281543274244,0.2659888773027459,0.9404761904761905,0.7073340285019117,0.8453249913103927,2.0,0.13277719847062913,0.0,0.37938825165102535,0.0,0.41492874522071604,0.0,0.3116962113312478,0.0,0.9903545359749739,0.4367396593673966,0.49982620785540494
187,Sul,PR,Estadual,Rural,0.9877450980392157,0.0,0.8284313725490197,0.42892156862745096,0.8700980392156863,1.0,0.8700980392156863,0.9828431372549019,5.0,0.007352941176470588,0.0,0.928921568627451,2.0,0.9852941176470589,20.0,0.7818627450980392,4.0,1.0,0.928921568627451,0.5
188,Sul,PR,Estadual,Urbana,0.9988207547169812,0.0,0.9475235849056604,0.7712264150943396,0.9669811320754716,0.9988207547169812,0.8962264150943396,0.9593160377358491,13.0,0.045990566037735846,0.0,0.9705188679245284,4.0,0.9899764150943396,27.0,0.9204009433962265,24.0,0.9994103773584906,0.9386792452830188,0.5530660377358491
189,Sul,PR,Federal,Rural,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,2.5,0.0,0.0,1.0,44447.5,1.0,54.5,0.5,10.0,1.0,1.0,0.0
190,Sul,PR,Federal,Urbana,1.0,0.0,1.0,0.9285714285714286,1.0,1.0,0.9285714285714286,0.9285714285714286,4.0,0.5,0.5,0.9642857142857143,37.5,1.0,100.0,0.7142857142857143,3.5,1.0,1.0,0.75
191,Sul,PR,Municipal,Rural,0.9757653061224489,0.003826530612244898,0.3405612244897959,0.02423469387755102,0.16709183673469388,0.9387755102040817,0.6186224489795918,0.8380102040816326,1.0,0.030612244897959183,0.0,0.6071428571428571,1.0,0.4451530612244898,0.0,0.32908163265306123,0.0,0.9298469387755102,0.29591836734693877,0.28316326530612246
192,Sul,PR,Municipal,Urbana,0.9995529727313366,0.0,0.3991953509164059,0.0310683951721055,0.24117121144389808,0.9950827000447027,0.7977201609298167,0.9436745641484131,3.0,0.03755029056772463,0.0,0.7881090746535538,1.0,0.5172105498435404,1.0,0.43540455967814035,0.0,0.9979883772910147,0.32789450156459543,0.45149754135002235
193,Sul,PR,Privada,Rural,1.0,0.0,0.7272727272727273,0.45454545454545453,0.2727272727272727,1.0,0.7272727272727273,0.9090909090909091,2.0,0.18181818181818182,0.0,0.9090909090909091,1.0,0.7272727272727273,1.0,0.7272727272727273,2.0,1.0,0.5454545454545454,0.2727272727272727
194,Sul,PR,Privada,Urbana,0.9915611814345991,0.0,0.6329113924050633,0.33145804031879983,0.40318799812470696,0.9882794186591655,0.8471636193155181,0.8945147679324894,2.0,0.12236286919831224,0.0,0.782934833567745,1.0,0.6680731364275668,2.0,0.5874355368026254,1.0,0.9967182372245663,0.5405532114392874,0.5311767463666198
195,Sul,RS,Estadual,Rural,0.9885714285714285,0.0019047619047619048,0.76,0.18476190476190477,0.48,0.9580952380952381,0.46476190476190476,0.8114285714285714,1.0,0.11238095238095239,0.0,0.7619047619047619,1.0,0.6761904761904762,4.0,0.5561904761904762,7.0,0.9466666666666667,0.84,0.17904761904761904
196,Sul,RS,Estadual,Urbana,0.9978021978021978,0.0,0.8807692307692307,0.5521978021978022,0.7384615384615385,0.9923076923076923,0.6401098901098901,0.8774725274725275,2.0,0.2412087912087912,0.0,0.9131868131868132,3.0,0.7675824175824176,10.0,0.6324175824175824,30.0,0.9923076923076923,0.8510989010989011,0.23076923076923078
197,Sul,RS,Federal,Rural,1.0,0.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.7777777777777778,5.0,0.6666666666666666,5.0,1.0,32.0,1.0,200.0,0.7777777777777778,7.0,1.0,1.0,1.0
198,Sul,RS,Federal,Urbana,1.0,0.0,0.975,0.9,0.975,1.0,0.825,0.9,2.5,0.525,1.0,0.975,22.0,0.975,118.0,0.675,2.5,1.0,0.975,0.85
199,Sul,RS,Municipal,Rural,0.9454094292803971,0.0,0.4946236559139785,0.07113316790736146,0.35153019023986765,0.9106699751861043,0.6476426799007444,0.8899917287014061,2.0,0.19851116625310175,0.0,0.7543424317617866,1.0,0.685690653432589,2.0,0.6567411083540116,1.0,0.956989247311828,0.6410256410256411,0.34739454094292804
200,Sul,RS,Municipal,Urbana,0.9606602475928473,0.0,0.5037138927097662,0.10729023383768914,0.3359009628610729,0.9458046767537827,0.6588720770288858,0.90646492434663,3.0,0.2753782668500688,0.0,0.809353507565337,1.0,0.559009628610729,1.0,0.6357634112792298,2.0,0.9944979367262724,0.44126547455295734,0.4407152682255846
201,Sul,RS,Privada,Rural,0.9583333333333334,0.0,0.625,0.20833333333333334,0.2916666666666667,1.0,0.75,0.9583333333333334,2.0,0.125,0.0,0.6666666666666666,1.0,0.375,0.0,0.6666666666666666,1.0,1.0,0.5416666666666666,0.4583333333333333
202,Sul,RS,Privada,Urbana,0.9896831245394252,0.0,0.5438467207074429,0.19380987472365513,0.27192336035372144,0.9620486366985999,0.682756079587325,0.8960943257184967,2.0,0.0991156963890936,0.0,0.5232129697862933,1.0,0.4613117170228445,0.0,0.4922623434045689,0.0,0.9893146647015475,0.3522476050110538,0.5136330140014739
203,Sul,SC,Estadual,Rural,0.9395604395604396,0.0,0.7087912087912088,0.1043956043956044,0.6923076923076923,0.989010989010989,0.6483516483516484,0.8626373626373627,2.0,0.8846153846153846,1.0,0.9230769230769231,2.0,0.7912087912087912,5.0,0.532967032967033,1.0,0.9835164835164835,0.7802197802197802,0.6098901098901099
204,Sul,SC,Estadual,Urbana,0.9626253418413856,0.0,0.7438468550592525,0.2716499544211486,0.7000911577028259,0.9690063810391978,0.6809480401093893,0.8477666362807658,2.0,0.7629899726526892,1.0,0.8632634457611669,3.0,0.7392889699179581,7.0,0.5050136736554239,1.0,0.9826800364630811,0.7028258887876025,0.6408386508659982
205,Sul,SC,Federal,Rural,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,16.0,0.3333333333333333,0.0,1.0,22.0,1.0,25.0,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333
206,Sul,SC,Federal,Urbana,1.0,0.0,1.0,0.8333333333333334,0.9444444444444444,1.0,0.8333333333333334,0.9444444444444444,3.0,0.5,0.5,1.0,88888.0,1.0,119.0,0.4722222222222222,0.0,1.0,0.9722222222222222,0.9166666666666666
207,Sul,SC,Municipal,Rural,0.9975961538461539,0.0,0.33413461538461536,0.025240384615384616,0.25841346153846156,0.8978365384615384,0.6033653846153846,0.8713942307692307,2.0,0.17908653846153846,0.0,0.6814903846153846,1.0,0.4723557692307692,0.0,0.4543269230769231,0.0,0.9723557692307693,0.49278846153846156,0.31850961538461536
208,Sul,SC,Municipal,Urbana,0.9983601180714988,0.0,0.3761889143981633,0.07609052148245327,0.26566087241718594,0.9632666448015743,0.6457855034437521,0.9163660216464414,3.0,0.2564775336175795,0.0,0.8038701213512627,1.0,0.405706789111184,0.0,0.5031157756641522,1.0,0.9980321416857986,0.3860282059691702,0.4470318137094129
209,Sul,SC,Privada,Rural,1.0,0.0,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.8888888888888888,0.5555555555555556,0.8888888888888888,3.5,0.05555555555555555,0.0,0.5,0.5,0.3333333333333333,0.0,0.3888888888888889,0.0,1.0,0.3888888888888889,0.2777777777777778
210,Sul,SC,Privada,Urbana,0.9971751412429378,0.0,0.6200564971751412,0.2725988700564972,0.4216101694915254,0.9788135593220338,0.788135593220339,0.8502824858757062,2.0,0.1899717514124294,0.0,0.7415254237288136,1.0,0.6059322033898306,2.0,0.5925141242937854,1.0,0.9992937853107344,0.565677966101695,0.527542372881356
