ID_REGIAO;ID_UF;ID_AREA;IN_PUBLICA;ID_LOCALIZACAO;IN_PREENCHIMENTO_LP;IN_PREENCHIMENTO_MT;PROFICIENCIA_MT;PROFICIENCIA_LP
4;42;2;1;2;0;0;;
4;42;2;1;2;1;1;0.774844;0.315134
4;42;2;1;2;0;1;1.225874;
4;42;2;1;2;1;0;;0.98542
4;42;2;1;2;1;1;0.09112;0.583587
4;42;2;1;2;1;1;-0.081293;1.769385
4;42;2;1;2;1;1;0.032068;-0.241136
4;42;2;1;2;1;1;-0.25694;-0.634821
4;42;2;1;2;1;1;-0.229643;-1.42264
4;42;2;1;2;1;1;-1.861157;-1.669126
4;42;2;1;2;0;1;0.812491;
4;42;2;1;2;1;1;0.461442;0.276681
4;42;2;1;2;1;1;-0.057187;-0.748083
4;42;2;1;2;1;1;-1.184689;-0.806988
4;42;2;1;2;1;0;;0.339502
4;42;2;1;2;0;1;-0.704963;
4;42;2;1;2;1;1;-0.069412;-0.20749
4;42;2;1;2;1;1;1.070207;-0.090465
4;42;2;1;2;1;1;0.847295;0.449995
4;42;2;1;2;1;1;0.397672;0.979359
4;42;2;1;2;1;1;1.525116;0.979359
4;42;2;1;2;1;1;-0.431389;0.363137
4;42;2;1;2;0;0;;
4;42;2;1;2;1;1;0.795912;0.843628
4;42;2;1;2;0;0;;
4;42;2;1;2;1;1;1.547909;0.7696
4;42;2;1;2;1;1;-0.194744;0.934098
4;42;2;1;2;0;0;;
4;42;2;1;2;1;1;-0.615714;-1.487596
4;42;2;1;2;0;0;;
4;42;2;1;2;1;1;-0.36493;-0.438294
4;42;2;1;2;1;1;-0.093114;0.005655
4;42;2;1;2;1;1;-0.503016;0.042898
4;42;2;1;2;1;1;0.687903;0.594
4;42;2;1;2;1;1;-0.963437;-0.84029
4;42;2;1;2;1;1;-0.382936;-0.597369
4;42;2;1;2;1;1;-0.087663;0.227457
4;42;2;1;2;1;1;-0.376893;0.320193
4;42;2;1;2;1;1;-1.670278;-2.346536
4;42;2;1;2;1;1;-0.168495;0.284056
4;42;2;1;2;1;1;-1.665353;-0.124957
4;42;2;1;2;1;1;0.401311;-0.587862
4;42;2;1;2;1;1;1.15236;0.468447
4;42;2;1;2;1;1;-1.303476;-0.475987
4;42;2;1;2;1;1;-0.401721;-0.803314
4;42;2;1;2;1;1;-0.289657;0.244762
4;42;2;1;2;1;1;-1.115084;-1.840463
4;42;2;1;2;1;1;-0.416864;-0.274857
4;42;2;1;2;0;0;;
4;42;2;1;2;1;1;-1.453946;-1.122662
4;42;2;1;2;1;1;-1.125892;-0.757253
4;42;2;1;2;1;1;-0.813029;-0.656959
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;1;1;1;0;1;-0.275899;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;1;1.143648;
4;42;1;1;1;1;1;1.095749;1.12477
4;42;1;1;1;1;1;0.985665;0.435427
4;42;1;1;1;1;0;;-0.232776
4;42;1;1;1;1;1;0.519124;-1.392414
4;42;1;1;1;0;1;0.367036;
4;42;1;1;1;0;1;1.190072;
4;42;1;1;1;1;1;-1.217377;-1.445652
4;42;1;1;1;0;1;0.629464;
4;42;1;1;1;1;1;0.223555;0.483066
4;42;1;1;1;1;1;1.154055;0.882387
4;42;1;1;1;0;1;-0.255406;
4;42;1;1;1;0;1;0.159568;
4;42;1;1;1;1;1;0.4091;0.771015
4;42;1;1;1;0;1;0.732337;
4;42;1;1;1;0;1;1.664481;
4;42;1;1;1;1;1;1.181406;1.588226
4;42;1;1;1;1;1;0.288404;-0.878244
4;42;1;1;1;1;1;1.52623;0.446502
4;42;1;1;1;1;1;0.760108;-0.025829
4;42;1;1;1;1;1;0.311913;0.099504
4;42;1;1;1;1;1;1.634542;1.228292
4;42;1;1;1;1;1;0.935331;-0.47725
4;42;1;1;1;1;1;1.404725;-1.392492
4;42;1;1;1;1;1;-0.959181;-1.226777
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;-1.082631;0.063474
4;42;1;1;1;1;1;0.077454;-0.909682
4;42;1;1;1;1;1;-0.560583;0.254892
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;-0.961081;-0.056454
4;42;1;1;1;1;1;-1.145307;-0.394287
4;42;1;1;1;1;0;;-1.229645
4;42;1;1;1;1;1;1.181406;0.962866
4;42;1;1;1;1;1;-0.185925;0.621041
4;42;1;1;1;1;1;0.066461;-0.366893
4;42;1;1;1;1;1;1.231425;0.752352
4;42;1;1;1;1;1;-1.031513;-1.052666
4;42;1;1;1;1;1;-1.137153;-1.14811
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.358716;0.733271
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;-0.753775;-0.45794
4;42;1;1;1;1;1;-0.59598;0.263016
4;42;1;1;1;1;1;-0.939765;-0.845358
4;42;1;1;1;1;1;0.270003;0.771015
4;42;1;1;1;0;1;-0.657245;
4;42;1;1;1;1;1;-0.761961;-0.005876
4;42;1;1;1;1;1;-0.254496;-1.194868
4;42;1;1;1;1;1;-0.728685;-1.107451
4;42;1;1;1;1;1;-1.05328;-0.964964
4;42;1;1;1;1;1;-0.313179;-0.070075
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;1;0.219133;
4;42;1;1;1;1;0;;-1.923701
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;-0.020309;-1.12364
4;42;1;1;1;1;1;-1.009673;-0.767479
4;42;1;1;1;1;1;-1.240731;-0.6122
4;42;1;1;1;1;1;-0.140763;0.769877
4;42;1;1;1;0;1;0.385349;
4;42;1;1;1;1;1;0.118754;1.051238
4;42;1;1;1;1;1;-2.202842;-2.104263
4;42;1;1;1;1;0;;-2.025149
4;42;1;1;1;1;0;;0.432692
4;42;1;1;1;0;1;-0.111685;
4;42;1;1;1;1;1;-0.089793;-0.575301
4;42;1;1;1;1;1;-0.201034;-1.458873
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;0;;-0.001469
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.293055;0.746659
4;42;1;1;1;1;1;0.293055;0.568194
4;42;1;1;1;1;0;;-0.541108
4;42;1;1;1;1;1;-0.981657;-0.71594
4;42;1;1;1;1;1;1.090171;0.236109
4;42;1;1;1;1;1;-1.108088;0.335966
4;42;1;1;1;1;0;;0.377016
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;0;;-0.549411
4;42;1;1;1;1;1;0.248482;-0.230496
4;42;1;1;1;1;1;0.338515;-0.206643
4;42;1;1;1;1;1;-1.54016;-1.481566
4;42;1;1;1;1;1;1.090171;-0.837017
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.687374;-0.136783
4;42;1;1;1;1;1;0.499584;-0.017937
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;-0.171235;-0.361193
4;42;1;1;1;1;1;-1.114297;0.907754
4;42;1;1;1;1;1;-0.389018;-1.311866
4;42;1;1;1;1;1;-0.841568;-0.570512
4;42;1;1;1;1;1;1.150488;0.623824
4;42;1;1;1;1;1;-0.207423;-0.58806
4;42;1;1;1;1;1;-0.454354;-0.121922
4;42;1;1;1;1;1;-1.215493;-0.291058
4;42;1;1;1;1;1;-1.803256;-1.494762
4;42;1;1;1;1;1;-0.242264;0.315122
4;42;1;1;1;1;1;-0.537349;-0.555283
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.899341;0.558346
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;-0.563878;-0.035516
4;42;1;1;1;1;1;-0.219123;-0.556514
4;42;1;1;1;1;1;-0.265906;-0.516769
4;42;1;1;1;1;1;-0.55084;-0.329955
4;42;1;1;1;1;1;-1.203119;-1.766356
4;42;1;1;1;1;1;-0.011241;-0.237281
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;2;1;1;1.126229;0.811801
4;42;1;1;2;1;1;0.657011;1.224613
4;42;1;1;2;1;1;0.39679;0.849286
4;42;1;1;2;1;1;0.73635;0.05765
4;42;1;1;2;1;1;-0.625106;0.687883
4;42;1;1;2;1;1;-2.296127;-1.736837
4;42;1;1;2;0;0;;
4;42;1;1;2;0;0;;
4;42;1;1;2;1;1;0.996035;0.619394
4;42;1;1;2;1;1;-0.412202;-0.269018
4;42;1;1;2;1;1;-0.709326;-0.263221
4;42;1;1;2;1;1;0.16774;0.097563
4;42;1;1;2;1;1;0.487019;1.222812
4;42;1;1;2;1;1;-0.602303;-0.786559
4;42;1;1;2;1;1;0.53556;0.446578
4;42;1;1;2;1;1;2.025852;1.474711
4;42;1;1;2;1;1;2.025852;0.757142
4;42;1;1;2;1;1;-0.046617;-0.026693
4;42;1;1;2;1;1;0.742235;0.471659
4;42;1;1;2;1;1;0.422719;-0.249961
4;42;1;1;2;1;1;0.514703;0.292797
4;42;1;1;2;1;1;0.971776;0.849365
4;42;1;1;2;1;1;1.284514;-0.23821
4;42;1;1;2;1;1;1.341342;0.264258
4;42;1;1;2;1;1;-0.114317;0.400888
4;42;1;1;2;1;1;0.539305;0.309884
4;42;1;1;2;1;1;0.052214;0.630368
4;42;1;0;1;1;1;0.000993;0.437724
4;42;1;0;1;1;1;-0.250412;0.540209
4;42;1;0;1;1;1;0.543268;0.763209
4;42;1;0;1;1;1;1.223896;0.557445
4;42;1;0;1;1;1;1.736825;1.170599
4;42;1;0;1;1;1;0.329667;1.036442
4;42;1;0;1;1;1;1.736825;1.665242
4;42;1;0;1;1;1;1.446867;1.104004
4;42;1;0;1;1;1;-0.14399;0.247522
4;42;1;0;1;1;1;-0.023085;1.165333
4;42;1;0;1;1;1;1.736825;1.878284
4;42;1;0;1;1;1;1.736825;0.833669
4;42;1;0;1;1;1;1.297968;1.293591
4;42;1;0;1;1;1;0.164978;0.426609
4;42;1;0;1;1;1;-0.05436;0.299359
4;42;1;0;1;1;1;0.808699;0.357591
4;42;1;0;1;1;1;0.808699;1.104004
4;42;1;0;1;1;1;0.529995;0.971031
4;42;1;0;1;1;1;1.13093;1.878284
4;42;1;0;1;1;1;0.529995;1.293591
4;42;1;0;1;1;1;1.034376;-0.245725
4;42;1;0;1;0;0;;
4;42;1;0;1;1;1;1.324797;0.049414
4;42;1;0;1;0;0;;
4;42;1;0;1;1;1;-1.223893;0.106381
4;42;1;0;1;1;1;-0.788094;0.486551
4;42;1;0;1;1;1;-0.707262;0.007945
4;42;1;0;1;1;1;1.245142;0.867542
4;42;1;1;1;1;1;0.02316;-0.956154
4;42;1;1;1;1;0;;-0.682518
4;42;1;1;1;0;1;-1.682793;
4;42;1;1;1;1;1;-1.34926;-1.404165
4;42;1;1;1;1;1;-0.11549;0.312457
4;42;1;1;1;1;1;-0.882606;-0.08426
4;42;1;1;1;1;1;-0.643238;-0.612301
4;42;1;1;1;1;1;-0.936063;0.062293
4;42;1;1;1;1;1;-0.654819;-0.005922
4;42;1;1;1;1;1;0.656315;0.556447
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.660066;0.654078
4;42;1;1;1;1;1;-0.589378;0.183932
4;42;1;1;1;1;1;0.515393;-0.564153
4;42;1;1;1;0;1;-0.489816;
4;42;1;1;1;1;1;0.747684;-1.075659
4;42;1;1;1;1;1;0.485005;-0.154691
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;-0.646485;-0.003346
4;42;1;1;1;1;1;-0.799005;0.091684
4;42;1;1;1;1;1;-0.470612;0.138695
4;42;1;1;1;1;1;-0.179178;-0.466951
4;42;1;1;1;1;1;-0.579238;-0.207264
4;42;1;1;1;1;1;0.703275;0.21469
4;42;1;1;1;1;0;;-0.139283
4;42;1;1;1;1;1;-0.153444;0.189967
4;42;1;1;1;1;1;-1.084351;-1.92728
4;42;1;1;1;1;1;0.191693;-0.73829
4;42;1;1;1;1;1;-0.220314;-0.770141
4;42;1;1;1;1;1;-0.329014;-0.556164
4;42;1;1;1;1;0;;0.088224
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.770606;-0.086108
4;42;1;1;1;1;1;-0.255931;-0.153054
4;42;1;1;1;1;1;-1.337824;-0.168931
4;42;1;1;1;1;1;0.433119;0.919498
4;42;1;1;1;1;1;1.783352;0.982647
4;42;1;1;1;1;1;-0.161393;-0.191334
4;42;1;1;1;1;1;-0.257628;-0.887337
4;42;1;1;1;1;1;-0.691708;0.838361
4;42;1;1;1;1;1;0.321995;0.610304
4;42;1;1;1;1;1;-0.325542;-0.937336
4;42;1;1;1;1;1;-0.21453;-0.252608
4;42;1;1;1;1;1;-0.015591;-0.300744
4;42;1;1;1;1;1;0.482392;0.257932
4;42;1;1;1;0;0;;
4;42;1;1;1;0;1;0.243739;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;0;;0.521872
4;42;1;1;1;1;1;0.089216;-0.66046
4;42;1;1;1;0;1;-0.046382;
4;42;1;1;1;1;1;0.544817;-1.011216
4;42;1;1;1;1;1;0.476333;0.359513
4;42;1;1;1;1;1;-0.273688;0.54299
4;42;1;1;1;1;1;0.589231;0.576493
4;42;1;1;1;1;1;-0.325542;0.212724
4;42;1;1;1;0;1;-0.043476;
4;42;1;1;1;1;1;0.942033;-0.059937
4;42;1;1;1;0;0;;
4;42;1;1;1;0;1;0.152921;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;1.47345;0.077112
4;42;1;1;1;1;1;1.064879;0.636522
4;42;1;1;1;1;1;0.578577;-0.855956
4;42;1;1;1;1;1;0.355655;0.370869
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;-1.674952;-0.91438
4;42;1;1;1;1;0;;-1.238545
4;42;1;1;1;1;1;0.179012;0.904099
4;42;1;1;1;1;1;0.439054;0.105357
4;42;1;1;1;1;1;-0.712858;-0.660495
4;42;1;1;1;1;1;-0.404098;-0.119807
4;42;1;1;1;1;1;0.311099;-0.115726
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.179012;-0.040491
4;42;1;1;1;1;1;0.144845;0.283955
4;42;1;1;1;1;1;0.881384;0.097924
4;42;1;1;1;1;1;1.257464;-0.375898
4;42;1;1;1;0;0;;
4;42;1;1;1;1;0;;0.280285
4;42;1;1;1;1;1;0.096162;0.580658
4;42;1;1;1;1;1;-0.938012;0.452692
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;-1.108316;-0.24405
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;1;-0.255291;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.378262;-0.377429
4;42;1;1;1;0;0;;
4;42;1;1;1;1;0;;1.318694
4;42;1;1;1;1;1;0.01625;0.85879
4;42;1;0;1;1;1;1.275426;0.62204
4;42;1;0;1;1;1;1.569606;0.761982
4;42;1;0;1;1;1;0.479941;0.295984
4;42;1;0;1;1;1;0.731213;0.763896
4;42;1;0;1;1;1;0.936001;0.464598
4;42;1;0;1;1;1;0.945829;0.772965
4;42;1;0;1;1;1;1.216444;1.37052
4;42;1;0;1;1;1;1.205758;0.010065
4;42;1;0;1;0;0;;
4;42;1;0;1;1;1;-0.164194;-0.258016
4;42;1;0;1;1;1;1.420508;1.466755
4;42;1;0;1;0;0;;
4;42;1;0;1;0;0;;
4;42;1;1;1;1;0;;-2.232431
4;42;1;1;1;1;1;1.023946;-0.875576
4;42;1;1;1;1;1;0.752529;-0.390586
4;42;1;1;1;0;1;0.629761;
4;42;1;1;1;0;1;-0.549088;
4;42;1;1;1;1;0;;-1.584272
4;42;1;1;1;1;1;-0.172833;-1.067085
4;42;1;1;1;1;1;0.080051;0.387533
4;42;1;1;1;1;1;-0.923071;-1.666449
4;42;1;1;1;0;0;;
4;42;1;1;1;1;0;;-0.530376
4;42;1;1;1;0;1;0.57594;
4;42;1;1;1;1;0;;-1.297511
4;42;1;1;1;1;1;1.145042;0.202369
4;42;1;1;1;1;1;1.690538;-0.651121
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.967646;-0.113312
4;42;1;1;1;1;0;;-1.405376
4;42;1;1;1;0;1;0.104977;
4;42;1;1;1;1;1;0.41888;-1.204746
4;42;1;1;1;1;1;-1.043172;-1.5327
4;42;1;1;1;1;0;;0.517426
4;42;1;1;1;1;1;0.242635;0.566378
4;42;1;1;1;1;0;;0.56793
4;42;1;1;1;1;1;1.017142;-1.647472
4;42;1;1;1;1;1;1.086607;0.093126
4;42;1;1;1;1;1;1.690538;0.473488
4;42;1;1;1;1;1;-0.572407;0.206148
4;42;1;0;1;1;1;0.685333;-0.209919
4;42;1;0;1;1;0;;0.611033
4;42;1;0;1;1;1;0.269908;1.308545
4;42;1;0;1;1;1;1.011715;0.45086
4;42;1;0;1;1;1;0.229511;1.151387
4;42;1;0;1;1;1;0.3046;1.319415
4;42;1;0;1;1;0;;0.926453
4;42;1;0;1;1;1;1.473098;-0.043658
4;42;1;0;1;1;1;1.231521;1.746931
4;42;1;0;1;1;0;;-0.319322
4;42;1;0;1;1;0;;0.725243
4;42;1;0;1;1;1;0.791795;0.156088
4;42;1;0;1;1;1;0.336205;-0.001282
4;42;1;0;1;1;0;;-0.351657
4;42;1;0;1;1;1;0.783497;0.35091
4;42;1;0;1;1;1;0.952058;0.700841
4;42;1;0;1;1;0;;0.316548
4;42;1;0;1;1;0;;1.746931
4;42;1;0;1;1;1;-0.100061;0.207791
4;42;1;0;1;1;1;1.708451;1.746931
4;42;1;0;1;1;0;;-2.230088
4;42;1;0;1;1;1;0.547538;0.52498
4;42;1;0;1;1;1;0.471496;0.536734
4;42;1;0;1;1;1;-0.608077;-0.389644
4;42;1;0;1;1;0;;0.174952
4;42;1;0;1;1;1;2.021137;1.053329
4;42;1;0;1;1;1;-0.123999;0.215353
4;42;1;0;1;1;1;0.60999;1.151387
4;42;1;0;1;1;1;1.29539;0.243217
4;42;1;0;1;1;1;0.880823;0.696603
4;42;1;0;1;1;1;-0.82477;0.281989
4;42;1;0;1;0;0;;
4;42;1;0;1;1;0;;0.878217
4;42;1;0;1;1;1;1.510586;1.544903
4;42;1;0;1;1;1;-0.172034;0.344852
4;42;1;0;1;1;1;0.413892;0.891115
4;42;1;0;1;1;1;0.707145;1.249124
4;42;1;0;1;1;1;0.669896;0.530812
4;42;1;0;1;0;1;1.914995;
4;42;1;0;1;0;0;;
4;42;1;0;1;1;1;1.914995;1.535861
4;42;1;0;1;1;0;;0.891115
4;42;1;0;1;1;1;0.366145;0.879193
4;42;1;0;1;1;1;1.586158;1.535861
4;42;1;0;1;1;0;;0.527817
4;42;1;0;1;1;1;1.914995;0.881086
4;42;1;0;1;1;1;1.098071;1.535861
4;42;1;0;1;1;1;0.469579;1.251359
4;42;1;0;1;1;1;1.042665;0.839819
4;42;1;0;1;0;0;;
4;42;1;0;1;1;0;;1.535861
4;42;1;0;1;1;0;;1.022855
4;42;1;0;1;1;1;0.880983;1.544903
4;42;1;0;1;1;1;0.23692;0.086349
4;42;1;0;1;1;0;;1.257042
4;42;1;0;1;1;1;1.130691;1.531205
4;42;1;0;1;1;0;;1.051238
4;42;1;0;1;1;1;0.710289;0.872064
4;42;1;0;1;1;0;;0.393234
4;42;1;0;1;1;1;0.677897;0.650189
4;42;1;1;1;1;0;;-1.411773
4;42;1;1;1;1;1;-0.874007;-2.205097
4;42;1;1;1;1;1;-1.139289;-1.526232
4;42;1;1;1;0;1;-0.098271;
4;42;1;1;1;0;1;0.441042;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.585408;-1.40538
4;42;1;1;1;1;1;-1.67249;-0.966457
4;42;1;1;1;1;1;-1.230967;-1.212575
4;42;1;1;1;0;1;-1.1616;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;-0.45234;-1.564661
4;42;1;1;1;0;1;0.15074;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.312962;0.51816
4;42;1;1;1;1;1;-0.283325;-1.106023
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;1.268971;-0.084654
4;42;1;1;1;1;1;0.152432;-1.426334
4;42;1;1;1;1;1;-0.864487;-1.212395
4;42;1;1;1;1;1;0.012085;-1.217533
4;42;1;1;2;1;1;-0.235004;-0.462406
4;42;1;1;2;1;1;-0.82431;-0.954968
4;42;1;1;2;0;0;;
4;42;1;1;2;1;1;-0.773536;-0.719412
4;42;1;1;2;1;1;-0.033745;0.153108
4;42;1;1;2;1;1;-1.579016;-0.201256
4;42;1;1;2;1;1;-0.262289;-1.381958
4;42;1;1;2;0;0;;
4;42;1;1;2;1;1;-0.930234;-1.012229
4;42;1;1;2;1;1;-1.905083;-2.092171
4;42;1;1;2;1;1;-0.489988;0.528327
4;42;1;1;2;1;1;-0.724189;-0.823499
4;42;1;1;2;1;1;-0.24846;-1.328947
4;42;1;1;2;1;1;-0.724189;-0.983989
4;42;1;1;2;0;1;-0.417648;
4;42;1;1;2;1;0;;-0.437215
4;42;1;1;2;0;0;;
4;42;1;1;2;1;1;-0.639136;-0.881079
4;42;1;1;2;1;1;-0.363133;0.14544
4;42;1;1;2;1;0;;-0.388708
4;42;1;1;2;1;0;;-0.808371
4;42;1;1;2;1;0;;-1.514549
4;42;1;1;2;1;0;;-1.419839
4;42;1;1;2;1;1;-0.428477;-0.413845
4;42;1;1;2;1;1;-1.95737;-0.545757
4;42;1;0;1;1;1;0.460443;1.002653
4;42;1;0;1;1;1;0.808308;1.063055
4;42;1;0;1;1;1;0.777387;0.111061
4;42;1;0;1;1;1;0.912902;0.635246
4;42;1;0;1;1;0;;1.256584
4;42;1;0;1;1;1;0.755353;0.406924
4;42;1;0;1;1;1;1.488733;1.845725
4;42;1;0;1;1;0;;0.265818
4;42;1;0;1;1;1;0.771938;1.457706
4;42;1;0;1;1;1;1.466531;1.845725
4;42;1;0;1;1;0;;1.531533
4;42;1;0;1;1;1;0.41451;0.849137
4;42;1;0;1;1;1;1.835399;0.475693
4;42;1;0;1;1;1;1.317479;0.330395
4;42;1;0;1;1;1;0.847059;1.252994
4;42;1;0;1;1;1;1.147278;1.046369
4;42;1;0;1;1;1;0.556751;0.696296
4;42;1;0;1;0;1;0.180869;
4;42;1;0;1;1;0;;0.198956
4;42;1;0;1;1;1;-0.206842;0.333398
4;42;1;0;1;0;0;;
4;42;1;0;1;0;0;;
4;42;1;0;1;1;1;1.690538;1.480462
4;42;1;0;1;1;1;0.789409;1.480462
4;42;1;0;1;1;1;1.690538;1.299318
4;42;1;0;1;1;1;1.08555;0.910267
4;42;1;0;1;1;1;1.690538;1.109388
4;42;1;0;1;1;1;1.159442;1.092619
4;42;1;0;1;1;1;0.16694;0.219434
4;42;1;0;1;0;1;1.205543;
4;42;1;0;1;0;0;;
4;42;1;0;1;1;1;-0.648029;-0.305668
4;42;1;0;1;1;1;0.414007;0.359177
4;42;1;0;1;1;1;0.848735;0.405328
4;42;1;0;1;1;0;;0.902715
4;42;1;0;1;1;1;0.377978;0.266271
4;42;1;0;1;1;1;-0.445448;0.357886
4;42;1;0;1;0;0;;
4;42;1;0;1;1;1;1.262889;1.237563
4;42;1;0;1;1;1;1.055909;0.424923
4;42;1;0;1;1;1;0.560666;0.726389
4;42;1;0;1;0;0;;
4;42;1;0;1;0;0;;
4;42;1;0;1;1;1;1.122918;1.299318
4;42;1;0;1;1;1;1.023946;0.871604
4;42;1;0;1;1;1;1.262889;1.894235
4;42;1;1;1;1;1;0.470983;0.017191
4;42;1;1;1;1;1;0.830877;-0.125339
4;42;1;1;1;0;1;0.420066;
4;42;1;1;1;1;1;-0.36626;-1.334234
4;42;1;1;1;0;1;0.092225;
4;42;1;1;1;1;1;0.625696;0.849137
4;42;1;1;1;1;0;;1.531533
4;42;1;1;1;1;1;-1.623172;-1.302767
4;42;1;1;1;0;1;-0.014474;
4;42;1;1;1;1;1;-0.050809;-0.583897
4;42;1;1;1;0;1;-0.854161;
4;42;1;1;1;1;1;-0.848214;-0.021315
4;42;1;1;1;0;1;0.677559;
4;42;1;1;1;1;0;;-0.286516
4;42;1;1;1;0;1;1.835399;
4;42;1;1;1;1;1;-0.257624;0.648981
4;42;1;1;1;0;1;-1.324444;
4;42;1;1;1;1;1;0.137335;-0.053897
4;42;1;1;1;1;1;-1.177258;-1.894488
4;42;1;1;1;1;1;-0.916101;-0.927215
4;42;1;1;1;0;1;-0.362809;
4;42;1;1;1;0;0;;
4;42;1;1;1;0;1;-0.517216;
4;42;1;1;1;1;1;-0.470037;-0.17322
4;42;1;1;1;0;0;;
4;42;1;1;1;0;1;-0.550805;
4;42;1;1;1;0;1;-0.886298;
4;42;1;1;1;0;1;-1.265401;
4;42;1;1;1;1;1;-1.359121;-0.3771
4;42;1;1;1;1;1;-1.686475;-1.944553
4;42;1;1;1;1;1;0.85847;-0.012109
4;42;1;1;1;1;1;0.795821;1.319415
4;42;1;1;1;1;1;-0.553122;-1.450943
4;42;1;1;1;1;0;;-1.869652
4;42;1;1;1;1;1;0.516166;-0.518725
4;42;1;1;1;1;0;;-1.903469
4;42;1;1;1;1;1;-2.044503;-1.501631
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.631149;-0.928981
4;42;1;1;1;1;1;-0.902449;-0.455682
4;42;1;1;1;1;1;-1.577879;-0.513251
4;42;1;1;1;1;1;0.934603;0.926453
4;42;1;1;1;1;1;-0.515159;-0.571663
4;42;1;1;1;1;1;-1.604201;-0.370961
4;42;1;1;1;1;1;-0.833622;-0.845551
4;42;1;1;1;1;1;-1.302626;-1.196319
4;42;1;1;1;1;1;-0.584368;-0.901465
4;42;1;1;1;0;0;;
4;42;1;1;1;1;1;0.64262;0.006812
4;42;1;1;1;1;1;-1.641781;-1.008176
4;42;1;1;1;1;1;-1.586406;-1.482364
4;42;1;1;1;1;1;-1.41888;-0.267448
4;42;2;1;2;1;1;0.772153;1.265633
4;42;2;1;2;1;1;0.790557;0.121115
4;42;2;1;2;1;1;0.453374;0.315103
4;42;2;1;2;1;1;0.44067;0.827311
4;42;2;1;2;1;1;0.61072;0.374064
4;42;2;1;2;1;1;-1.096956;-1.614786
4;42;2;1;2;1;1;0.896771;0.532636
4;42;2;1;2;1;1;0.713579;0.756335
4;42;2;1;2;1;1;0.080705;1.265633
4;42;2;1;2;1;1;0.993317;1.501647
4;42;2;1;2;1;1;0.214141;0.832942
4;42;2;1;2;1;1;1.186883;0.433594
4;42;2;1;2;1;1;0.464794;1.065173
4;42;2;1;2;0;1;0.205689;
4;42;2;1;2;1;1;-0.768619;-0.929039
4;42;2;1;2;1;0;;0.70518
4;42;2;1;2;1;1;1.029663;-0.100095
4;42;2;1;2;1;1;-0.692584;-0.471103
4;42;2;1;2;1;1;0.44399;0.107399
4;42;2;1;2;1;1;0.115285;0.121075
4;42;2;1;2;1;0;;-1.804609
4;42;2;1;2;1;1;-1.346209;-2.102037
4;42;2;1;2;1;1;0.193209;0.548736
4;42;2;1;2;1;1;-0.090804;0.417336
4;42;2;1;2;1;1;0.185844;0.709409
4;42;2;1;2;1;1;1.170494;0.616147
4;42;2;1;2;1;1;-1.101786;-0.310943
4;42;2;1;2;1;1;1.699479;0.866567
4;42;2;1;2;0;0;;
4;42;2;1;2;1;1;0.190325;0.079358
4;42;2;1;2;1;1;-1.675223;-1.732294
4;42;2;1;2;1;1;-0.111189;-0.090259
4;42;2;1;2;1;1;0.466445;0.973424
4;42;2;1;2;1;1;0.865034;0.952115
